1,126212,SBPP,7,32,10,643,6430.00,126212
2,125559,SBPP,32,32,10,585,5850.00,125559
3,125307,SBPP,32,32,10,532,5320.00,125307
4,124668,SBPP,32,32,10,484,4840.00,124668
5,124452,SBPP,32,32,10,440,4400.00,124452
6,123890,SBPP,1,20,10,400,4000.00,123890
7,123889,SBPP,1,20,10,400,4000.00,123889
8,123888,SBPP,1,20,10,400,4000.00,123888
9,123887,SBPP,1,20,10,400,4000.00,123887
10,123886,SBPP,1,20,10,400,4000.00,123886
11,123885,SBPP,1,20,10,400,4000.00,123885
12,123884,SBPP,1,20,10,400,4000.00,123884
13,123883,SBPP,1,20,10,400,4000.00,123883
14,123882,SBPP,1,20,10,400,4000.00,123882
15,123881,SBPP,1,20,10,400,4000.00,123881
16,120313,SBPP,28,28,10,700,7000.00,120313
17,120312,SBPP,28,28,10,700,7000.00,120312
18,120311,SBPP,28,28,10,700,7000.00,120311
19,120310,SBPP,28,28,10,700,7000.00,120310
20,120309,SBPP,28,28,10,700,7000.00,120309
21,119894,SBPP,32,32,600,725,435000.00,119894
22,117828,SBPP,32,32,10,690,6900.00,117828
23,117827,SBPP,32,32,17,690,11730.00,117827
24,117826,SBPP,32,32,100,690,69000.00,117826
25,117825,SBPP,32,32,100,690,69000.00,117825
26,117824,SBPP,32,32,50,690,34500.00,117824
27,117823,SBPP,32,32,50,690,34500.00,117823
28,117822,SBPP,32,32,200,690,138000.00,117822
29,117821,SBPP,32,32,200,690,138000.00,117821
30,117820,SBPP,32,32,250,690,172500.00,117820
31,117819,SBPP,32,32,350,690,241500.00,117819
32,117818,SBPP,32,32,940,690,648600.00,117818
33,117817,SBPP,32,32,700,690,483000.00,117817
34,117816,SBPP,32,32,1400,690,966000.00,117816
35,117815,SBPP,32,32,1600,690,1104000.00,117815
36,117814,SBPP,32,32,1600,690,1104000.00,117814
37,117813,SBPP,32,32,3000,690,2070000.00,117813
38,117812,SBPP,32,32,4000,690,2760000.00,117812
39,117586,SBPP,32,32,10,750,7500.00,117586
40,117585,SBPP,32,32,10,750,7500.00,117585
41,117584,SBPP,32,32,10,750,7500.00,117584
42,117583,SBPP,32,32,10,750,7500.00,117583
43,117582,SBPP,32,32,10,750,7500.00,117582
44,117581,SBPP,32,32,10,750,7500.00,117581
45,117580,SBPP,32,32,10,750,7500.00,117580
46,117579,SBPP,32,32,10,750,7500.00,117579
47,117252,SBPP,28,28,300,710,213000.00,117252
48,117251,SBPP,28,28,250,710,177500.00,117251
49,116786,SBPP,28,28,20,749,14980.00,116786
50,116785,SBPP,28,28,20,749,14980.00,116785
51,116784,SBPP,28,28,10,749,7490.00,116784
52,116549,SBPP,20,20,10000,65,650000.00,116549
53,116548,SBPP,20,20,10000,65,650000.00,116548
54,116547,SBPP,20,20,10000,65,650000.00,116547
55,116546,SBPP,20,20,10000,65,650000.00,116546
56,116545,SBPP,20,20,10000,65,650000.00,116545
57,116544,SBPP,20,20,10000,65,650000.00,116544
58,116543,SBPP,20,20,10000,65,650000.00,116543
59,116542,SBPP,20,20,10,66,660.00,116542
60,116317,SBPP,28,28,10,739,7390.00,116317
61,116316,SBPP,28,28,10,739,7390.00,116316
62,116315,SBPP,28,28,10,739,7390.00,116315
63,116314,SBPP,28,28,10,739,7390.00,116314
64,116313,SBPP,28,28,10,739,7390.00,116313
65,115886,SBPP,28,26,100,700,70000.00,115886
66,114809,SBPP,20,20,10,73,730.00,114809
67,114600,SBPP,20,20,10,81,810.00,114600
68,114459,SBPP,20,20,10,90,900.00,114459
69,113557,SBPP,32,32,200,700,140000.00,113557
70,113317,SBPP,25,25,10,675,6750.00,113317
71,113316,SBPP,25,25,10,675,6750.00,113316
72,112720,SBPP,32,32,4600,700,3220000.00,112720
73,112193,SBPP,28,28,10,699,6990.00,112193
74,112192,SBPP,28,28,10,699,6990.00,112192
75,111795,SBPP,30,30,50,699,34950.00,111795
76,111794,SBPP,6,6,10,699,6990.00,111794
77,111793,SBPP,32,32,100,699,69900.00,111793
78,111367,SBPP,32,32,200,725,145000.00,111367
79,111366,SBPP,32,32,200,725,145000.00,111366
80,111122,SBPP,28,28,10,735,7350.00,111122
81,111121,SBPP,28,28,10,735,7350.00,111121
82,111120,SBPP,28,28,10,735,7350.00,111120
83,111109,SBPP,32,32,200,700,140000.00,111109
84,110869,SBPP,32,32,100,700,70000.00,110869
85,110868,SBPP,32,32,900,700,630000.00,110868
86,107085,SBPP,14,14,156,675,105300.00,107085
87,107084,SBPP,14,14,300,675,202500.00,107084
88,106678,SBPP,25,10,10,675,6750.00,106678
89,106677,SBPP,25,10,10,675,6750.00,106677
90,106676,SBPP,25,10,10,675,6750.00,106676
91,106675,SBPP,25,10,10,675,6750.00,106675
92,106674,SBPP,25,10,10,675,6750.00,106674
93,106673,SBPP,25,10,10,675,6750.00,106673
94,106672,SBPP,25,10,10,675,6750.00,106672
95,106482,SBPP,18,10,20,750,15000.00,106482
96,106481,SBPP,16,10,10,750,7500.00,106481
97,104209,SBPP,16,20,10,785,7850.00,104209
98,98104,SBPP,3,25,10,715,7150.00,98104
99,98103,SBPP,3,25,20,715,14300.00,98103
100,98102,SBPP,3,25,50,715,35750.00,98102
