1,163773,SFC,24,24,5000,150,750000.00,163773
2,159582,SFC,24,24,1274,165,210210.00,159582
3,150020,SFC,6,6,5095,150,764250.00,150020
4,144402,SFC,24,24,7500,150,1125000.00,144402
5,144295,SFC,24,24,220,140,30800.00,144295
6,133987,SFC,24,24,1000,130,130000.00,133987
1,207739,SFC,22,22,10,125,1250.00,207739
2,207738,SFC,22,22,10,125,1250.00,207738
3,207737,SFC,22,22,10,125,1250.00,207737
4,207579,SFC,22,22,10,125,1250.00,207579
5,207578,SFC,22,22,10,125,1250.00,207578
6,207577,SFC,22,22,10,125,1250.00,207577
7,207576,SFC,22,22,10,125,1250.00,207576
8,207303,SFC,22,22,10,118,1180.00,207303
9,207302,SFC,22,22,10,118,1180.00,207302
10,207053,SFC,7,6,10,108,1080.00,207053
11,206501,SFC,7,7,10,120,1200.00,206501
12,206500,SFC,7,7,10,120,1200.00,206500
1,287759,SFC,7,7,1713,122,208986.00,287759
2,279755,SFC,7,7,10,122,1220.00,279755
3,279754,SFC,7,7,10,122,1220.00,279754
4,279753,SFC,7,7,10,122,1220.00,279753
5,279697,SFC,7,7,4800,118,566400.00,279697
6,278693,SFC,6,22,10,122,1220.00,278693
7,274137,SFC,28,22,10,122,1220.00,274137
8,267876,SFC,29,22,10,120,1200.00,267876
9,267875,SFC,29,22,10,120,1200.00,267875
10,267633,SFC,22,22,20,120,2400.00,267633
11,267632,SFC,22,22,20,120,2400.00,267632
12,267183,SFC,22,22,600,120,72000.00,267183
13,267182,SFC,22,22,300,120,36000.00,267182
14,263892,SFC,24,24,10,125,1250.00,263892
15,263891,SFC,24,24,10,125,1250.00,263891
16,263890,SFC,24,24,10,125,1250.00,263890
17,263889,SFC,24,24,10,125,1250.00,263889
18,263888,SFC,24,24,10,125,1250.00,263888
19,260847,SFC,29,22,10,125,1250.00,260847
20,260846,SFC,29,22,10,125,1250.00,260846
21,260348,SFC,22,22,10,125,1250.00,260348
22,260347,SFC,22,22,30,125,3750.00,260347
23,260346,SFC,22,22,20,125,2500.00,260346
24,260345,SFC,22,22,20,125,2500.00,260345
25,260344,SFC,22,22,20,125,2500.00,260344
26,260343,SFC,22,22,100,125,12500.00,260343
27,258499,SFC,22,22,100,125,12500.00,258499
28,257731,SFC,21,22,10,125,1250.00,257731
29,254805,SFC,28,22,10,125,1250.00,254805
30,254568,SFC,21,21,10,125,1250.00,254568
31,254537,SFC,19,29,10,125,1250.00,254537
32,239439,SFC,18,18,10,125,1250.00,239439
33,239438,SFC,18,18,10,125,1250.00,239438
34,239437,SFC,18,18,10,125,1250.00,239437
35,237223,SFC,13,22,10,125,1250.00,237223
36,237222,SFC,13,22,10,125,1250.00,237222
37,237221,SFC,13,22,10,125,1250.00,237221
38,236109,SFC,24,24,10,125,1250.00,236109
39,236108,SFC,24,24,10,125,1250.00,236108
40,236107,SFC,24,24,10,125,1250.00,236107
41,236106,SFC,24,24,10,125,1250.00,236106
42,221285,SFC,22,22,10,125,1250.00,221285
1,388066,SFC,32,32,10,109,1090.00,388066
2,387720,SFC,32,32,10,114,1140.00,387720
3,386838,SFC,32,32,10,119,1190.00,386838
4,357451,SFC,7,7,100,125,12500.00,357451
5,357450,SFC,7,7,100,125,12500.00,357450
6,357449,SFC,7,7,100,125,12500.00,357449
7,357448,SFC,7,7,400,125,50000.00,357448
8,357447,SFC,7,7,520,125,65000.00,357447
9,357446,SFC,7,7,10,125,1250.00,357446
10,357445,SFC,7,7,10,125,1250.00,357445
11,350579,SFC,7,7,120,124,14880.00,350579
12,350578,SFC,7,7,72,124,8928.00,350578
13,327816,SFC,32,32,12000,124,1488000.00,327816
14,327815,SFC,32,32,3000,124,372000.00,327815
15,327814,SFC,32,32,2400,124,297600.00,327814
16,321971,SFC,7,7,50,120,6000.00,321971
17,321970,SFC,7,7,50,120,6000.00,321970
18,321969,SFC,7,7,50,120,6000.00,321969
19,321968,SFC,7,7,50,120,6000.00,321968
20,305315,SFC,29,29,10,125,1250.00,305315
21,305314,SFC,29,29,10,125,1250.00,305314
22,305313,SFC,29,29,10,125,1250.00,305313
23,305312,SFC,29,29,10,125,1250.00,305312
24,305130,SFC,28,7,10,125,1250.00,305130
25,305129,SFC,28,7,10,125,1250.00,305129
26,305128,SFC,28,7,10,125,1250.00,305128
27,305127,SFC,28,7,10,125,1250.00,305127
28,305126,SFC,18,7,10,125,1250.00,305126
29,305125,SFC,18,7,10,125,1250.00,305125
30,305124,SFC,18,7,10,125,1250.00,305124
31,305123,SFC,18,7,10,125,1250.00,305123
32,305122,SFC,32,7,10,125,1250.00,305122
33,300275,SFC,32,32,10,125,1250.00,300275
34,299983,SFC,7,7,10,125,1250.00,299983
35,299982,SFC,7,7,10,125,1250.00,299982
36,299981,SFC,7,7,10,125,1250.00,299981
37,299980,SFC,7,7,10,125,1250.00,299980
38,299979,SFC,7,7,10,125,1250.00,299979
39,299978,SFC,7,7,10,125,1250.00,299978
40,299850,SFC,22,22,10,125,1250.00,299850
41,299828,SFC,28,22,10,125,1250.00,299828
42,299827,SFC,28,22,10,125,1250.00,299827
43,299826,SFC,28,22,10,125,1250.00,299826
44,299825,SFC,28,22,10,125,1250.00,299825
45,299824,SFC,28,22,10,125,1250.00,299824
46,297356,SFC,7,7,4800,125,600000.00,297356
47,297355,SFC,7,7,13875,125,1734375.00,297355
48,297354,SFC,7,7,14000,125,1750000.00,297354
49,296041,SFC,28,22,10,120,1200.00,296041
50,296040,SFC,28,22,10,120,1200.00,296040
51,292503,SFC,29,1,10,120,1200.00,292503
52,288484,SFC,7,7,10,122,1220.00,288484
53,288483,SFC,7,7,10,122,1220.00,288483
54,288482,SFC,7,7,10,122,1220.00,288482
55,288481,SFC,7,7,10,122,1220.00,288481
1,481978,SFC,28,28,10,105,1050.00,481978
2,467014,SFC,32,32,10,105,1050.00,467014
3,456874,SFC,32,32,4861,105,510405.00,456874
4,456873,SFC,32,32,4559,105,478695.00,456873
5,456597,SFC,32,32,2285,105,239925.00,456597
6,448747,SFC,22,25,10,110,1100.00,448747
7,444233,SFC,7,7,5000,110,550000.00,444233
8,418353,SFC,22,22,10,107,1070.00,418353
9,407334,SFC,6,6,12,107,1284.00,407334
10,407333,SFC,6,6,10,107,1070.00,407333
11,407332,SFC,6,6,10,107,1070.00,407332
12,401847,SFC,29,29,10,107,1070.00,401847
13,401846,SFC,29,29,10,107,1070.00,401846
14,399892,SFC,20,20,10,107,1070.00,399892
15,399891,SFC,20,20,10,107,1070.00,399891
16,399890,SFC,20,20,10,107,1070.00,399890
17,399889,SFC,20,20,10,107,1070.00,399889
18,399888,SFC,20,20,10,107,1070.00,399888
19,399887,SFC,20,20,10,107,1070.00,399887
20,399886,SFC,20,20,10,107,1070.00,399886
21,399885,SFC,20,20,10,107,1070.00,399885
22,399884,SFC,20,20,10,107,1070.00,399884
23,399883,SFC,20,20,10,107,1070.00,399883
24,399882,SFC,20,20,10,107,1070.00,399882
25,399881,SFC,20,20,10,107,1070.00,399881
26,399880,SFC,20,20,10,107,1070.00,399880
27,399879,SFC,20,20,10,107,1070.00,399879
28,399878,SFC,20,20,10,107,1070.00,399878
1,569836,SFC,32,7,5,105,525.00,569836
2,569835,SFC,32,7,5,105,525.00,569835
3,569834,SFC,32,7,5,105,525.00,569834
4,550774,SFC,32,32,10,105,1050.00,550774
5,550773,SFC,32,32,10,105,1050.00,550773
1,687678,SFC,1,13,10,100,1000.00,687678
2,658706,SFC,26,1,10,100,1000.00,658706
3,658705,SFC,26,1,10,100,1000.00,658705
4,605560,SFC,7,22,200,100,20000.00,605560
5,605559,SFC,7,22,200,100,20000.00,605559
6,605558,SFC,7,22,200,100,20000.00,605558
7,605557,SFC,7,22,200,100,20000.00,605557
8,605556,SFC,7,22,200,100,20000.00,605556
9,605555,SFC,7,22,16000,100,1600000.00,605555
1,200812290231943,SFC,32,32,8100,127,1028700.00,2008-12-29 02:31:00.943000
2,200812290231581,SFC,17,22,10,125,1250.00,2008-12-29 02:31:00.581000
3,200812280231256,SFC,26,21,10,123,1230.00,2008-12-28 02:31:00.256000
4,200812280231244,SFC,21,21,100,123,12300.00,2008-12-28 02:31:00.244000
5,200812280231193,SFC,11,21,10,122,1220.00,2008-12-28 02:31:00.193000
6,200812280231167,SFC,21,21,40,120,4800.00,2008-12-28 02:31:00.167000
7,200812280231150,SFC,21,21,500,118,59000.00,2008-12-28 02:31:00.150000
8,200812280231134,SFC,26,21,10,116,1160.00,2008-12-28 02:31:00.134000
9,200812280230482,SFC,32,32,8100,114,923400.00,2008-12-28 02:30:00.482000
10,200812110219698,SFC,32,32,6100,112,683200.00,2008-12-11 02:19:00.698000
11,200812100218367,SFC,32,32,8000,110,880000.00,2008-12-10 02:18:00.367000
12,200812100218187,SFC,32,32,10000,108,1080000.00,2008-12-10 02:18:00.187000
13,200812070216068,SFC,16,16,1000,106,106000.00,2008-12-07 02:16:00.068000
14,200811050196011,SFC,26,26,50,106,5300.00,2008-11-05 01:09:00.601100
15,200811050196009,SFC,26,26,50,106,5300.00,2008-11-05 01:09:00.600900
16,200811050196001,SFC,26,26,50,106,5300.00,2008-11-05 01:09:00.600100
17,200811050195999,SFC,26,26,50,106,5300.00,2008-11-05 01:09:00.599900
18,200811050195409,SFC,21,21,600,104,62400.00,2008-11-05 01:09:00.540900
19,200809150172827,SFC,21,21,100,102,10200.00,2008-09-15 01:07:00.282700
20,200808060150718,SFC,21,21,500,102,51000.00,2008-08-06 01:50:00.718000
21,200807310148435,SFC,32,32,8000,104,832000.00,2008-07-31 01:48:00.435000
1,200912310468315,SFC,28,28,20,162,3240.00,2009-12-31 04:06:00.831500
2,200912310468306,SFC,28,28,20,159,3180.00,2009-12-31 04:06:00.830600
3,200912310468301,SFC,26,28,20,156,3120.00,2009-12-31 04:06:00.830100
4,200912310467900,SFC,28,28,20,153,3060.00,2009-12-31 04:06:00.790000
5,200912310467898,SFC,3,28,20,150,3000.00,2009-12-31 04:06:00.789800
6,200912290467034,SFC,28,28,20,148,2960.00,2009-12-29 04:06:00.703400
7,200912290467028,SFC,28,28,20,147,2940.00,2009-12-29 04:06:00.702800
8,200912290467025,SFC,28,28,20,145,2900.00,2009-12-29 04:06:00.702500
9,200912290467022,SFC,28,28,20,143,2860.00,2009-12-29 04:06:00.702200
10,200912290467018,SFC,28,28,20,141,2820.00,2009-12-29 04:06:00.701800
11,200912290467010,SFC,28,28,20,139,2780.00,2009-12-29 04:06:00.701000
12,200912290467002,SFC,3,28,20,137,2740.00,2009-12-29 04:06:00.700200
13,200912280466514,SFC,26,28,20,135,2700.00,2009-12-28 04:06:00.651400
14,200912280466510,SFC,26,28,20,133,2660.00,2009-12-28 04:06:00.651000
15,200912280466506,SFC,26,28,20,131,2620.00,2009-12-28 04:06:00.650600
16,200912280466502,SFC,3,28,20,129,2580.00,2009-12-28 04:06:00.650200
17,200912280466497,SFC,28,28,100,127,12700.00,2009-12-28 04:06:00.649700
18,200912280466492,SFC,17,28,20,125,2500.00,2009-12-28 04:06:00.649200
19,200912270464868,SFC,28,28,100,123,12300.00,2009-12-27 04:06:00.486800
20,200912270464865,SFC,22,28,20,121,2420.00,2009-12-27 04:06:00.486500
21,200912240463344,SFC,28,28,8100,119,963900.00,2009-12-24 04:06:00.334400
22,200912240463338,SFC,28,28,8000,117,936000.00,2009-12-24 04:06:00.333800
23,200912240463263,SFC,28,28,8100,115,931500.00,2009-12-24 04:06:00.326300
24,200912240463253,SFC,28,28,8100,113,915300.00,2009-12-24 04:06:00.325300
25,200909140401323,SFC,16,16,10,111,1110.00,2009-09-14 04:01:00.323000
26,200905060312879,SFC,22,22,80,113,9040.00,2009-05-06 03:12:00.879000
27,200903120276561,SFC,22,22,200,112,22400.00,2009-03-12 02:07:00.656100
28,200903120276557,SFC,22,22,100,112,11200.00,2009-03-12 02:07:00.655700
29,200902020251810,SFC,22,22,113,110,12430.00,2009-02-02 02:51:00.810000
1,201006100554813,SFC,22,22,23,230,5290.00,2010-06-10 05:54:00.813000
2,201006100554793,SFC,22,22,23,230,5290.00,2010-06-10 05:54:00.793000
3,201006100554791,SFC,22,22,23,230,5290.00,2010-06-10 05:54:00.791000
4,201006100554772,SFC,22,22,23,230,5290.00,2010-06-10 05:54:00.772000
5,201004210529384,SFC,28,28,8900,230,2047000.00,2010-04-21 05:29:00.384000
6,201004060521988,SFC,28,28,8000,230,1840000.00,2010-04-06 05:21:00.988000
7,201004060521987,SFC,28,28,520,230,119600.00,2010-04-06 05:21:00.987000
8,201004060521984,SFC,28,11,22,226,4972.00,2010-04-06 05:21:00.984000
9,201003220513646,SFC,28,28,8100,230,1863000.00,2010-03-22 05:13:00.646000
10,201003170511429,SFC,18,18,23,230,5290.00,2010-03-17 05:11:00.429000
11,201003170511422,SFC,18,18,23,230,5290.00,2010-03-17 05:11:00.422000
12,201003170511421,SFC,18,18,23,230,5290.00,2010-03-17 05:11:00.421000
13,201002100495336,SFC,17,26,20,229,4580.00,2010-02-10 04:09:00.533600
14,201002100494943,SFC,28,28,8100,225,1822500.00,2010-02-10 04:09:00.494300
15,201002100494938,SFC,28,26,40,221,8840.00,2010-02-10 04:09:00.493800
16,201002100494937,SFC,28,22,80,220,17600.00,2010-02-10 04:09:00.493700
17,201002100494936,SFC,28,22,113,220,24860.00,2010-02-10 04:09:00.493600
18,201002090494275,SFC,28,26,40,219,8760.00,2010-02-09 04:09:00.427500
19,201002090494274,SFC,28,19,60,219,13140.00,2010-02-09 04:09:00.427400
20,201002090494273,SFC,28,22,100,218,21800.00,2010-02-09 04:09:00.427300
21,201002090494268,SFC,28,28,1000,215,215000.00,2010-02-09 04:09:00.426800
22,201002090494261,SFC,28,28,25000,211,5275000.00,2010-02-09 04:09:00.426100
23,201002090493829,SFC,28,28,100,215,21500.00,2010-02-09 04:09:00.382900
24,201001310487617,SFC,1,1,43,215,9245.00,2010-01-31 04:08:00.761700
25,201001210481517,SFC,19,13,20,217,4340.00,2010-01-21 04:08:00.151700
26,201001210481516,SFC,19,13,20,216,4320.00,2010-01-21 04:08:00.151600
