1,104527,NFS,18,18,10,203,2030.00,104527
2,104526,NFS,18,18,10,203,2030.00,104526
3,93955,NFS,20,29,10,225,2250.00,93955
1,209231,NFS,25,25,10,200,2000.00,209231
2,209210,NFS,5,20,300,204,61200.00,209210
3,209186,NFS,30,20,120,200,24000.00,209186
4,209166,NFS,7,20,10,200,2000.00,209166
5,209165,NFS,7,20,30,200,6000.00,209165
6,209135,NFS,7,22,25,200,5000.00,209135
7,209134,NFS,7,22,40,200,8000.00,209134
8,209082,NFS,21,21,10,200,2000.00,209082
9,209081,NFS,25,25,210,200,42000.00,209081
10,209080,NFS,25,25,10,200,2000.00,209080
11,209079,NFS,25,25,10,200,2000.00,209079
12,209078,NFS,25,25,10,200,2000.00,209078
13,209077,NFS,25,25,10,200,2000.00,209077
14,209038,NFS,7,20,320,200,64000.00,209038
15,209012,NFS,30,18,10,210,2100.00,209012
16,209011,NFS,30,18,10,210,2100.00,209011
17,209010,NFS,30,18,10,210,2100.00,209010
18,209009,NFS,30,18,10,210,2100.00,209009
19,209008,NFS,30,18,10,210,2100.00,209008
20,209007,NFS,30,18,10,210,2100.00,209007
21,209006,NFS,30,18,10,210,2100.00,209006
22,209005,NFS,30,18,10,210,2100.00,209005
23,209004,NFS,30,18,10,210,2100.00,209004
24,209003,NFS,30,18,10,210,2100.00,209003
25,208970,NFS,8,6,100,200,20000.00,208970
26,208969,NFS,8,6,100,200,20000.00,208969
27,208803,NFS,22,7,50,200,10000.00,208803
28,208793,NFS,22,19,50,196,9800.00,208793
29,208569,NFS,7,7,10,195,1950.00,208569
30,208291,NFS,13,10,50,195,9750.00,208291
31,207415,NFS,25,25,10,205,2050.00,207415
32,207414,NFS,25,25,10,205,2050.00,207414
33,207388,NFS,5,30,50,205,10250.00,207388
34,207305,NFS,25,6,10,205,2050.00,207305
35,207292,NFS,25,25,10,200,2000.00,207292
36,207291,NFS,25,25,10,200,2000.00,207291
37,207290,NFS,25,25,10,200,2000.00,207290
38,207289,NFS,25,25,10,200,2000.00,207289
39,207176,NFS,5,6,10,200,2000.00,207176
40,206901,NFS,5,22,50,205,10250.00,206901
41,206560,NFS,5,22,50,205,10250.00,206560
42,206367,NFS,5,1,100,205,20500.00,206367
43,205965,NFS,5,20,100,205,20500.00,205965
44,205734,NFS,25,20,100,205,20500.00,205734
45,205680,NFS,5,20,100,205,20500.00,205680
46,205149,NFS,7,7,10,201,2010.00,205149
47,205035,NFS,21,21,10,201,2010.00,205035
48,204844,NFS,25,1,80,210,16800.00,204844
49,204842,NFS,25,14,10,210,2100.00,204842
50,204841,NFS,25,14,10,210,2100.00,204841
51,204840,NFS,25,14,10,210,2100.00,204840
52,204839,NFS,25,14,10,210,2100.00,204839
53,204838,NFS,25,14,10,210,2100.00,204838
54,204701,NFS,5,13,20,210,4200.00,204701
55,204700,NFS,5,13,20,210,4200.00,204700
56,204699,NFS,5,13,20,210,4200.00,204699
57,204642,NFS,20,20,10,212,2120.00,204642
58,204150,NFS,30,13,100,200,20000.00,204150
59,204006,NFS,7,7,10,205,2050.00,204006
60,203988,NFS,7,24,10,205,2050.00,203988
61,203987,NFS,7,24,30,205,6150.00,203987
62,203830,NFS,22,22,60,205,12300.00,203830
63,203670,NFS,18,14,80,190,15200.00,203670
64,203171,NFS,5,25,40,190,7600.00,203171
65,203102,NFS,6,13,70,190,13300.00,203102
66,202995,NFS,20,25,355,190,67450.00,202995
67,202929,NFS,20,25,100,195,19500.00,202929
68,202928,NFS,20,25,200,195,39000.00,202928
69,202927,NFS,20,25,200,195,39000.00,202927
70,202775,NFS,20,18,210,200,42000.00,202775
71,201703,NFS,5,25,50,200,10000.00,201703
72,201702,NFS,5,25,20,200,4000.00,201702
73,201409,NFS,18,18,100,200,20000.00,201409
74,201389,NFS,22,13,50,200,10000.00,201389
75,201232,NFS,20,14,170,210,35700.00,201232
76,200320,NFS,20,22,10,230,2300.00,200320
77,200293,NFS,20,14,30,230,6900.00,200293
78,200292,NFS,20,14,50,230,11500.00,200292
79,200291,NFS,20,14,60,230,13800.00,200291
80,200280,NFS,6,14,20,240,4800.00,200280
81,200226,NFS,29,14,10,240,2400.00,200226
82,199941,NFS,6,32,50,240,12000.00,199941
83,199709,NFS,6,6,100,240,24000.00,199709
84,199679,NFS,6,28,30,240,7200.00,199679
85,199494,NFS,20,20,50,255,12750.00,199494
86,198979,NFS,7,7,50,255,12750.00,198979
87,198437,NFS,14,7,20,255,5100.00,198437
88,198436,NFS,14,24,20,255,5100.00,198436
89,198435,NFS,14,24,30,255,7650.00,198435
90,198434,NFS,14,24,50,255,12750.00,198434
91,198345,NFS,6,22,10,265,2650.00,198345
92,198344,NFS,6,22,10,265,2650.00,198344
93,198343,NFS,6,22,10,265,2650.00,198343
94,198342,NFS,6,22,20,265,5300.00,198342
95,198341,NFS,6,22,50,265,13250.00,198341
96,197867,NFS,20,25,100,275,27500.00,197867
97,197866,NFS,20,25,50,275,13750.00,197866
98,197865,NFS,20,25,30,275,8250.00,197865
99,197864,NFS,20,25,20,275,5500.00,197864
100,197858,NFS,14,22,20,280,5600.00,197858
101,197857,NFS,14,22,70,280,19600.00,197857
1,287175,NFS,22,22,10,170,1700.00,287175
2,285242,NFS,26,26,37,170,6290.00,285242
3,284197,NFS,7,7,10,170,1700.00,284197
4,283453,NFS,19,26,10,170,1700.00,283453
5,273357,NFS,26,26,37,170,6290.00,273357
6,272594,NFS,28,28,10,165,1650.00,272594
7,272593,NFS,28,28,10,165,1650.00,272593
8,269237,NFS,28,28,254,170,43180.00,269237
9,269236,NFS,28,28,250,170,42500.00,269236
10,254892,NFS,28,28,10,176,1760.00,254892
11,254536,NFS,19,28,10,176,1760.00,254536
12,254068,NFS,3,28,20,176,3520.00,254068
13,251335,NFS,20,22,30,176,5280.00,251335
14,251334,NFS,20,22,10,176,1760.00,251334
15,251333,NFS,20,22,10,176,1760.00,251333
16,248813,NFS,26,22,10,195,1950.00,248813
17,226199,NFS,29,29,80,195,15600.00,226199
18,219323,NFS,25,25,10,200,2000.00,219323
19,219322,NFS,25,25,10,200,2000.00,219322
20,219321,NFS,25,25,10,200,2000.00,219321
21,219320,NFS,25,25,10,200,2000.00,219320
22,219319,NFS,25,25,10,200,2000.00,219319
23,219318,NFS,25,25,10,200,2000.00,219318
24,219317,NFS,25,25,10,200,2000.00,219317
25,219316,NFS,25,25,10,200,2000.00,219316
26,219315,NFS,25,25,10,200,2000.00,219315
1,390448,NFS,5,25,320,138,44160.00,390448
2,388359,NFS,5,26,100,145,14500.00,388359
3,388358,NFS,5,22,25,145,3625.00,388358
4,388357,NFS,5,22,25,145,3625.00,388357
5,388063,NFS,26,26,20,145,2900.00,388063
6,388062,NFS,26,26,20,145,2900.00,388062
7,388061,NFS,26,26,10,145,1450.00,388061
8,383455,NFS,32,32,40,150,6000.00,383455
9,376944,NFS,32,32,60,150,9000.00,376944
10,374044,NFS,19,19,200,149,29800.00,374044
11,372016,NFS,5,32,722,149,107578.00,372016
12,372015,NFS,5,29,50,149,7450.00,372015
13,372014,NFS,3,26,20,149,2980.00,372014
14,371854,NFS,19,25,10,156,1560.00,371854
15,352599,NFS,7,7,10,164,1640.00,352599
16,352598,NFS,7,7,10,164,1640.00,352598
17,337831,NFS,32,32,10,165,1650.00,337831
18,336805,NFS,7,7,40,165,6600.00,336805
19,334330,NFS,7,7,10,160,1600.00,334330
20,334329,NFS,7,7,10,160,1600.00,334329
21,334328,NFS,7,7,10,160,1600.00,334328
22,324207,NFS,7,7,10,160,1600.00,324207
23,324206,NFS,7,7,10,160,1600.00,324206
24,291112,NFS,29,29,10,165,1650.00,291112
25,291111,NFS,29,29,10,165,1650.00,291111
26,291110,NFS,29,29,10,165,1650.00,291110
27,291109,NFS,29,29,10,165,1650.00,291109
28,291108,NFS,29,29,10,165,1650.00,291108
1,506931,NFS,26,26,20,143,2860.00,506931
2,495440,NFS,16,16,10,150,1500.00,495440
3,495439,NFS,16,16,80,150,12000.00,495439
4,491853,NFS,7,7,100,155,15500.00,491853
5,491555,NFS,18,18,20,160,3200.00,491555
6,489612,NFS,1,1,100,160,16000.00,489612
7,486488,NFS,7,7,10,160,1600.00,486488
8,486251,NFS,7,16,50,160,8000.00,486251
9,484443,NFS,19,19,110,160,17600.00,484443
10,481421,NFS,8,8,50,160,8000.00,481421
11,480171,NFS,32,32,100,165,16500.00,480171
12,480170,NFS,32,32,245,165,40425.00,480170
13,476002,NFS,32,32,20,165,3300.00,476002
14,476001,NFS,32,32,20,165,3300.00,476001
