1,208726,UNL,25,6,30,915,27450.00,208726
2,208489,UNL,25,6,30,950,28500.00,208489
3,207938,UNL,14,14,10,1000,10000.00,207938
4,207810,UNL,25,6,10,1100,11000.00,207810
5,207809,UNL,25,6,10,1050,10500.00,207809
6,207747,UNL,14,30,10,1000,10000.00,207747
7,207082,UNL,25,21,10,1000,10000.00,207082
8,207081,UNL,25,21,30,1000,30000.00,207081
9,206863,UNL,25,6,10,1000,10000.00,206863
10,206808,UNL,25,25,150,1100,165000.00,206808
11,206807,UNL,4,4,200,1080,216000.00,206807
12,205409,UNL,12,25,20,1200,24000.00,205409
13,205404,UNL,12,20,30,1200,36000.00,205404
14,205403,UNL,12,25,10,1200,12000.00,205403
15,203030,UNL,30,30,10,1300,13000.00,203030
16,197133,UNL,6,6,30,1325,39750.00,197133
1,288348,UNL,1,1,10,1275,12750.00,288348
2,288308,UNL,5,25,60,1275,76500.00,288308
3,288138,UNL,6,6,50,1275,63750.00,288138
4,285606,UNL,6,6,100,1275,127500.00,285606
5,283369,UNL,25,3,20,1280,25600.00,283369
6,283340,UNL,25,25,10,1280,12800.00,283340
7,281514,UNL,25,6,10,1370,13700.00,281514
8,280637,UNL,5,4,10,1370,13700.00,280637
9,280636,UNL,5,4,10,1370,13700.00,280636
10,280635,UNL,5,4,10,1370,13700.00,280635
11,280364,UNL,6,6,100,1350,135000.00,280364
12,280363,UNL,6,6,100,1350,135000.00,280363
13,280362,UNL,6,6,100,1350,135000.00,280362
14,280361,UNL,6,6,100,1350,135000.00,280361
15,280360,UNL,6,6,160,1350,216000.00,280360
16,276735,UNL,6,14,20,1349,26980.00,276735
17,276715,UNL,6,14,50,1349,67450.00,276715
18,274871,UNL,4,4,10,1285,12850.00,274871
19,274870,UNL,4,4,10,1285,12850.00,274870
20,274869,UNL,4,4,10,1285,12850.00,274869
21,273020,UNL,25,7,10,1350,13500.00,273020
22,272256,UNL,25,25,40,1350,54000.00,272256
23,270778,UNL,6,25,20,1400,28000.00,270778
24,270777,UNL,22,25,10,1400,14000.00,270777
25,269926,UNL,25,11,20,1400,28000.00,269926
26,269017,UNL,25,25,10,1370,13700.00,269017
27,268822,UNL,25,25,10,1305,13050.00,268822
28,268495,UNL,25,25,10,1243,12430.00,268495
29,268063,UNL,28,28,30,1186,35580.00,268063
30,268062,UNL,28,28,30,1186,35580.00,268062
31,262409,UNL,21,21,20,1130,22600.00,262409
32,256093,UNL,32,6,10,1100,11000.00,256093
33,255408,UNL,28,6,50,1096,54800.00,255408
34,254555,UNL,28,28,10,1095,10950.00,254555
35,254554,UNL,28,28,10,1095,10950.00,254554
36,250148,UNL,28,14,30,1095,32850.00,250148
37,243471,UNL,25,25,30,1150,34500.00,243471
38,236543,UNL,25,30,30,1090,32700.00,236543
39,234847,UNL,1,1,30,1100,33000.00,234847
40,233530,UNL,4,4,100,1100,110000.00,233530
41,228008,UNL,25,29,10,1180,11800.00,228008
42,227645,UNL,12,16,30,1180,35400.00,227645
43,225849,UNL,12,16,30,1180,35400.00,225849
44,218752,UNL,12,1,20,1200,24000.00,218752
45,218751,UNL,6,1,110,1200,132000.00,218751
46,218750,UNL,6,1,10,1200,12000.00,218750
47,218749,UNL,6,1,10,1200,12000.00,218749
48,218748,UNL,6,1,10,1200,12000.00,218748
49,218747,UNL,6,1,10,1200,12000.00,218747
50,218746,UNL,6,1,10,1200,12000.00,218746
51,218745,UNL,6,1,10,1200,12000.00,218745
52,218744,UNL,6,1,10,1200,12000.00,218744
53,218743,UNL,6,1,10,1200,12000.00,218743
54,218742,UNL,6,1,100,1180,118000.00,218742
55,218741,UNL,6,1,200,1170,234000.00,218741
56,218335,UNL,6,1,100,1150,115000.00,218335
57,218334,UNL,14,16,30,1125,33750.00,218334
58,218333,UNL,14,16,30,1125,33750.00,218333
59,217176,UNL,14,16,30,1085,32550.00,217176
60,216522,UNL,14,20,10,1085,10850.00,216522
61,216521,UNL,14,20,10,1085,10850.00,216521
62,216520,UNL,14,20,10,1085,10850.00,216520
63,216519,UNL,14,20,10,1085,10850.00,216519
64,216518,UNL,14,20,10,1085,10850.00,216518
65,216517,UNL,14,20,10,1085,10850.00,216517
66,215676,UNL,14,14,20,1080,21600.00,215676
67,214621,UNL,25,6,40,1000,40000.00,214621
68,211651,UNL,25,18,30,1000,30000.00,211651
1,392634,UNL,25,8,50,1500,75000.00,392634
2,392633,UNL,25,8,100,1500,150000.00,392633
3,392234,UNL,25,25,10,1500,15000.00,392234
4,392233,UNL,25,25,20,1500,30000.00,392233
5,390899,UNL,25,14,30,1500,45000.00,390899
6,390813,UNL,25,25,30,1500,45000.00,390813
7,390660,UNL,25,26,30,1500,45000.00,390660
8,384462,UNL,19,19,30,1450,43500.00,384462
9,381755,UNL,28,28,120,1510,181200.00,381755
10,380205,UNL,26,26,30,1440,43200.00,380205
11,376961,UNL,19,19,1750,1468,2569000.00,376961
12,376932,UNL,19,19,100,1415,141500.00,376932
13,376788,UNL,8,6,150,1350,202500.00,376788
14,376787,UNL,8,6,150,1350,202500.00,376787
15,374027,UNL,22,22,50,1405,70250.00,374027
16,372468,UNL,19,19,30,1400,42000.00,372468
17,372467,UNL,19,19,120,1400,168000.00,372467
18,372150,UNL,25,28,10,1400,14000.00,372150
19,372108,UNL,8,6,50,1400,70000.00,372108
20,371731,UNL,8,6,10,1400,14000.00,371731
21,371730,UNL,8,6,20,1400,28000.00,371730
22,371729,UNL,8,6,30,1400,42000.00,371729
23,371528,UNL,8,28,40,1400,56000.00,371528
24,371527,UNL,8,28,40,1400,56000.00,371527
25,359925,UNL,8,14,30,1450,43500.00,359925
26,359545,UNL,8,6,150,1475,221250.00,359545
27,359544,UNL,8,6,180,1475,265500.00,359544
28,359543,UNL,8,6,180,1475,265500.00,359543
29,359542,UNL,8,6,320,1475,472000.00,359542
30,359442,UNL,8,14,20,1475,29500.00,359442
31,359441,UNL,8,6,100,1475,147500.00,359441
32,359440,UNL,8,6,100,1475,147500.00,359440
33,359439,UNL,8,6,100,1475,147500.00,359439
34,359426,UNL,8,8,100,1475,147500.00,359426
35,358017,UNL,6,6,30,1475,44250.00,358017
36,357951,UNL,6,21,50,1475,73750.00,357951
37,357950,UNL,6,21,50,1475,73750.00,357950
38,357949,UNL,6,21,50,1475,73750.00,357949
39,357876,UNL,6,8,30,1475,44250.00,357876
40,357875,UNL,6,8,30,1475,44250.00,357875
41,357598,UNL,19,5,50,1450,72500.00,357598
42,350738,UNL,6,6,30,1400,42000.00,350738
