1,207935,NLO,24,24,21,423,8883.00,207935
2,207934,NLO,24,24,21,423,8883.00,207934
3,207826,NLO,7,7,21,423,8883.00,207826
4,207825,NLO,7,7,10,423,4230.00,207825
5,207824,NLO,7,7,15,423,6345.00,207824
6,203746,NLO,16,22,11,385,4235.00,203746
7,203565,NLO,29,29,17,420,7140.00,203565
8,203178,NLO,16,22,10,440,4400.00,203178
9,196595,NLO,21,21,10,440,4400.00,196595
10,194541,NLO,20,20,16,440,7040.00,194541
11,194114,NLO,1,1,12,450,5400.00,194114
1,279751,NLO,25,25,17,350,5950.00,279751
2,255155,NLO,7,7,10,400,4000.00,255155
3,255154,NLO,7,7,20,400,8000.00,255154
4,255153,NLO,28,28,26,400,10400.00,255153
5,217080,NLO,26,26,21,421,8841.00,217080
6,217079,NLO,26,26,20,421,8420.00,217079
7,217078,NLO,26,26,20,421,8420.00,217078
8,217063,NLO,6,26,21,421,8841.00,217063
9,216465,NLO,3,14,14,421,5894.00,216465
10,216464,NLO,3,14,10,421,4210.00,216464
11,216463,NLO,3,14,14,421,5894.00,216463
12,216462,NLO,3,14,10,421,4210.00,216462
13,216103,NLO,25,25,10,430,4300.00,216103
14,216058,NLO,3,22,10,423,4230.00,216058
1,543679,NLO,16,16,52,350,18200.00,543679
2,543331,NLO,3,3,263,350,92050.00,543331
1,684431,NLO,17,29,460,250,115000.00,684431
1,200912210460130,NLO,11,11,14,250,3500.00,2009-12-21 04:06:00.013
1,201209131252680,NLO,16,16,12,242,2904.00,2012-09-13 12:52:00.680
1,201403251859981,NLO,35,35,178,209,37202.00,2014-03-25 18:59:00.981
1,201504132546421,NLO,44,44,681,213,145053.00,2015-04-13 02:54:00.642100
