1,126214,NBBU,25,11,30,3025,90750.00,126214
2,125989,NBBU,25,3,20,3015,60300.00,125989
3,125945,NBBU,14,14,10,3015,30150.00,125945
4,125944,NBBU,6,6,10,3015,30150.00,125944
5,125655,NBBU,25,29,20,3015,60300.00,125655
6,125444,NBBU,25,20,30,3015,90450.00,125444
7,125388,NBBU,25,3,10,3010,30100.00,125388
8,125387,NBBU,25,3,20,3010,60200.00,125387
9,125386,NBBU,25,3,30,3010,90300.00,125386
10,125385,NBBU,25,22,20,3010,60200.00,125385
11,124976,NBBU,6,1,100,3040,304000.00,124976
12,124948,NBBU,6,1,30,3050,91500.00,124948
13,124917,NBBU,25,20,30,3050,91500.00,124917
14,124673,NBBU,25,25,30,3124,93720.00,124673
15,124672,NBBU,14,14,30,3000,90000.00,124672
16,124671,NBBU,14,14,30,3000,90000.00,124671
17,124670,NBBU,25,22,30,3150,94500.00,124670
18,124669,NBBU,25,18,30,3075,92250.00,124669
19,124650,NBBU,25,25,30,3175,95250.00,124650
20,124522,NBBU,32,20,30,3175,95250.00,124522
21,124453,NBBU,32,32,30,3225,96750.00,124453
22,124217,NBBU,8,10,30,3225,96750.00,124217
23,124214,NBBU,6,14,30,3200,96000.00,124214
24,124213,NBBU,6,14,30,3200,96000.00,124213
25,124161,NBBU,25,25,100,3100,310000.00,124161
26,124160,NBBU,1,1,20,3100,62000.00,124160
27,124018,NBBU,8,24,30,3200,96000.00,124018
28,123688,NBBU,30,11,10,3150,31500.00,123688
29,123686,NBBU,30,4,30,3150,94500.00,123686
30,123342,NBBU,32,32,10,3060,30600.00,123342
31,123341,NBBU,32,32,10,3060,30600.00,123341
32,123073,NBBU,32,32,10,3060,30600.00,123073
33,123072,NBBU,32,32,10,3060,30600.00,123072
34,123071,NBBU,32,32,10,3060,30600.00,123071
35,123070,NBBU,32,32,10,3060,30600.00,123070
36,123069,NBBU,32,32,70,3060,214200.00,123069
37,123068,NBBU,28,28,20,3060,61200.00,123068
38,122806,NBBU,25,25,10,3040,30400.00,122806
39,122805,NBBU,14,14,50,3000,150000.00,122805
40,122804,NBBU,14,14,100,3000,300000.00,122804
41,122645,NBBU,25,19,20,3040,60800.00,122645
42,122644,NBBU,25,19,20,3040,60800.00,122644
43,122383,NBBU,6,19,100,3040,304000.00,122383
44,122247,NBBU,4,10,30,3050,91500.00,122247
45,121814,NBBU,25,5,20,3010,60200.00,121814
46,121591,NBBU,15,15,30,3100,93000.00,121591
47,121590,NBBU,15,15,30,3100,93000.00,121590
48,121342,NBBU,1,10,30,3100,93000.00,121342
49,121333,NBBU,14,6,20,3055,61100.00,121333
50,121260,NBBU,32,32,40,3051,122040.00,121260
51,121259,NBBU,16,16,10,3051,30510.00,121259
52,121258,NBBU,1,1,10,3051,30510.00,121258
53,121257,NBBU,28,28,10,3051,30510.00,121257
54,121256,NBBU,29,29,10,3051,30510.00,121256
55,121255,NBBU,29,29,10,3051,30510.00,121255
56,121254,NBBU,29,29,10,3051,30510.00,121254
57,121253,NBBU,10,10,30,3051,91530.00,121253
58,121252,NBBU,25,25,10,3050,30500.00,121252
59,121251,NBBU,25,25,10,3050,30500.00,121251
60,121077,NBBU,25,16,10,3050,30500.00,121077
61,121003,NBBU,14,8,60,3050,183000.00,121003
62,120912,NBBU,24,24,30,3025,90750.00,120912
63,120911,NBBU,24,24,30,3025,90750.00,120911
64,120902,NBBU,30,30,30,3025,90750.00,120902
65,120901,NBBU,28,28,10,3025,30250.00,120901
66,120900,NBBU,28,28,30,3025,90750.00,120900
67,120899,NBBU,28,28,30,3025,90750.00,120899
68,120898,NBBU,28,28,30,3025,90750.00,120898
69,120897,NBBU,28,28,100,3025,302500.00,120897
70,120551,NBBU,14,26,10,3000,30000.00,120551
71,120548,NBBU,14,8,50,3000,150000.00,120548
72,120547,NBBU,14,8,50,3000,150000.00,120547
73,120546,NBBU,14,8,20,3000,60000.00,120546
74,120545,NBBU,14,8,10,3000,30000.00,120545
75,120471,NBBU,1,22,30,3000,90000.00,120471
76,120470,NBBU,1,22,30,3000,90000.00,120470
77,120466,NBBU,14,21,120,2940,352800.00,120466
78,120321,NBBU,14,14,80,2850,228000.00,120321
79,120320,NBBU,14,14,10,2850,28500.00,120320
80,120319,NBBU,14,14,30,2850,85500.00,120319
81,120318,NBBU,14,14,30,2850,85500.00,120318
82,120317,NBBU,14,8,50,2915,145750.00,120317
83,120316,NBBU,14,8,50,2915,145750.00,120316
84,120315,NBBU,14,6,50,2900,145000.00,120315
85,120314,NBBU,14,25,30,2900,87000.00,120314
86,120104,NBBU,29,29,30,2800,84000.00,120104
87,120103,NBBU,14,14,10,2800,28000.00,120103
88,119961,NBBU,32,8,50,2850,142500.00,119961
89,119900,NBBU,25,8,100,2800,280000.00,119900
90,119899,NBBU,32,8,50,2800,140000.00,119899
91,119898,NBBU,25,22,10,2750,27500.00,119898
92,119897,NBBU,14,10,10,2725,27250.00,119897
93,119896,NBBU,14,10,10,2725,27250.00,119896
94,119895,NBBU,14,10,10,2725,27250.00,119895
95,117832,NBBU,25,25,30,2701,81030.00,117832
96,117831,NBBU,28,28,10,2701,27010.00,117831
97,117830,NBBU,28,28,10,2701,27010.00,117830
98,117829,NBBU,28,28,10,2701,27010.00,117829
99,117441,NBBU,14,5,10,2700,27000.00,117441
100,117146,NBBU,28,22,20,2700,54000.00,117146
101,116464,NBBU,25,14,500,2500,1250000.00,116464
102,116463,NBBU,21,11,30,2500,75000.00,116463
103,116323,NBBU,14,14,50,2505,125250.00,116323
104,116322,NBBU,14,14,50,2505,125250.00,116322
105,116321,NBBU,14,14,50,2505,125250.00,116321
106,116320,NBBU,14,14,50,2505,125250.00,116320
107,116319,NBBU,14,14,100,2505,250500.00,116319
108,116318,NBBU,18,18,30,2505,75150.00,116318
109,115242,NBBU,6,6,100,2500,250000.00,115242
110,115094,NBBU,30,22,30,2625,78750.00,115094
111,115003,NBBU,6,6,30,2500,75000.00,115003
112,115002,NBBU,14,14,240,2500,600000.00,115002
113,115001,NBBU,14,14,10,2500,25000.00,115001
114,115000,NBBU,14,14,60,2500,150000.00,115000
115,114811,NBBU,14,14,30,2500,75000.00,114811
116,114810,NBBU,14,14,60,2500,150000.00,114810
117,114599,NBBU,28,28,10,2501,25010.00,114599
118,114598,NBBU,22,22,30,2501,75030.00,114598
119,114108,NBBU,32,32,10,2475,24750.00,114108
120,114107,NBBU,32,32,10,2475,24750.00,114107
121,113559,NBBU,16,16,20,2501,50020.00,113559
122,113319,NBBU,25,25,30,2451,73530.00,113319
123,113084,NBBU,15,15,30,2451,73530.00,113084
124,112881,NBBU,6,6,20,2450,49000.00,112881
125,111952,NBBU,5,5,10,2304,23040.00,111952
126,111951,NBBU,6,6,10,2425,24250.00,111951
127,111798,NBBU,25,25,10,2425,24250.00,111798
128,111797,NBBU,25,25,20,2425,48500.00,111797
129,111796,NBBU,6,6,10,2425,24250.00,111796
130,111574,NBBU,28,28,20,2311,46220.00,111574
131,111573,NBBU,28,28,30,2311,69330.00,111573
132,111572,NBBU,28,28,30,2311,69330.00,111572
133,111571,NBBU,28,28,30,2311,69330.00,111571
134,111570,NBBU,28,28,30,2311,69330.00,111570
135,111132,NBBU,14,14,10,2311,23110.00,111132
136,111131,NBBU,14,14,70,2311,161770.00,111131
137,111130,NBBU,22,22,10,2311,23110.00,111130
138,111129,NBBU,14,14,30,2311,69330.00,111129
139,111128,NBBU,14,14,30,2311,69330.00,111128
140,111127,NBBU,14,14,30,2311,69330.00,111127
141,111126,NBBU,14,14,30,2311,69330.00,111126
142,111125,NBBU,14,14,30,2311,69330.00,111125
143,111124,NBBU,14,14,30,2311,69330.00,111124
144,111123,NBBU,14,14,30,2311,69330.00,111123
145,110961,NBBU,25,21,20,2300,46000.00,110961
146,110871,NBBU,18,18,30,2300,69000.00,110871
147,110870,NBBU,14,14,80,2300,184000.00,110870
148,110721,NBBU,28,28,30,2300,69000.00,110721
149,109065,NBBU,6,6,100,2300,230000.00,109065
150,108723,NBBU,6,6,10,2240,22400.00,108723
151,108437,NBBU,6,6,30,2240,67200.00,108437
152,108436,NBBU,18,18,30,2240,67200.00,108436
153,108435,NBBU,14,14,30,2240,67200.00,108435
154,108176,NBBU,25,29,30,2265,67950.00,108176
155,108046,NBBU,6,6,30,2240,67200.00,108046
156,108045,NBBU,6,6,90,2240,201600.00,108045
157,107994,NBBU,14,26,30,2240,67200.00,107994
158,107792,NBBU,26,26,30,2240,67200.00,107792
159,107656,NBBU,25,30,10,2240,22400.00,107656
160,107259,NBBU,25,18,30,2235,67050.00,107259
161,106875,NBBU,28,28,10,2200,22000.00,106875
162,106713,NBBU,25,28,30,2235,67050.00,106713
163,106045,NBBU,6,14,30,2221,66630.00,106045
164,105490,NBBU,16,16,10,2221,22210.00,105490
165,105489,NBBU,15,15,10,2220,22200.00,105489
166,105395,NBBU,25,16,10,2220,22200.00,105395
167,105346,NBBU,25,25,30,2230,66900.00,105346
168,105260,NBBU,25,28,100,2230,223000.00,105260
169,105259,NBBU,25,22,30,2230,66900.00,105259
170,105258,NBBU,25,22,30,2230,66900.00,105258
171,105257,NBBU,25,22,30,2230,66900.00,105257
172,105256,NBBU,20,16,30,2220,66600.00,105256
173,105124,NBBU,16,16,30,2220,66600.00,105124
174,104502,NBBU,25,25,10,2230,22300.00,104502
175,104470,NBBU,25,28,50,2230,111500.00,104470
176,103867,NBBU,6,15,30,2220,66600.00,103867
177,103407,NBBU,25,24,10,2220,22200.00,103407
178,103406,NBBU,25,24,10,2220,22200.00,103406
179,103405,NBBU,25,24,10,2220,22200.00,103405
180,103404,NBBU,25,24,10,2220,22200.00,103404
181,103403,NBBU,6,30,30,2200,66000.00,103403
182,103207,NBBU,6,5,10,2200,22000.00,103207
183,102993,NBBU,16,24,10,2250,22500.00,102993
184,102992,NBBU,16,24,10,2250,22500.00,102992
185,102991,NBBU,16,24,30,2250,67500.00,102991
186,99921,NBBU,6,6,30,2300,69000.00,99921
187,99507,NBBU,21,6,50,2275,113750.00,99507
188,99473,NBBU,25,6,100,2300,230000.00,99473
189,99231,NBBU,25,32,50,2350,117500.00,99231
190,99194,NBBU,25,25,10,2350,23500.00,99194
