1,504136,BSL,14,14,1920,50,96000.00,504136
2,487853,BSL,7,7,30,50,1500.00,487853
3,487852,BSL,7,7,10,50,500.00,487852
4,487851,BSL,7,7,10,50,500.00,487851
5,487850,BSL,7,7,10,50,500.00,487850
6,487849,BSL,7,7,10,50,500.00,487849
7,487848,BSL,7,7,10,50,500.00,487848
8,487847,BSL,7,7,10,50,500.00,487847
9,487585,BSL,7,7,90,50,4500.00,487585
10,486982,BSL,19,19,50,50,2500.00,486982
11,486981,BSL,19,19,100,50,5000.00,486981
12,486980,BSL,29,29,10,50,500.00,486980
13,486979,BSL,29,29,10,50,500.00,486979
14,486978,BSL,29,29,10,50,500.00,486978
15,486977,BSL,29,29,10,50,500.00,486977
16,486976,BSL,29,29,10,50,500.00,486976
17,486975,BSL,29,29,10,50,500.00,486975
18,484338,BSL,29,29,10,50,500.00,484338
19,484337,BSL,29,29,10,50,500.00,484337
20,483818,BSL,7,7,10,52,520.00,483818
21,482121,BSL,16,16,10,50,500.00,482121
22,481970,BSL,16,16,10,48,480.00,481970
23,481588,BSL,16,16,10,46,460.00,481588
24,479961,BSL,7,7,10,44,440.00,479961
25,479960,BSL,29,29,100,44,4400.00,479960
26,477334,BSL,7,7,10,42,420.00,477334
27,477333,BSL,7,7,10,42,420.00,477333
28,477332,BSL,7,7,10,42,420.00,477332
29,475371,BSL,7,7,10,40,400.00,475371
30,473574,BSL,19,19,10,39,390.00,473574
31,473573,BSL,19,19,10,39,390.00,473573
32,473572,BSL,19,19,20,39,780.00,473572
33,473571,BSL,19,19,20,39,780.00,473571
34,471227,BSL,7,7,10,38,380.00,471227
35,471226,BSL,7,7,10,38,380.00,471226
36,471225,BSL,7,7,10,38,380.00,471225
37,470864,BSL,7,7,10,37,370.00,470864
38,470418,BSL,7,7,10,36,360.00,470418
39,469625,BSL,7,7,10,35,350.00,469625
40,468703,BSL,7,7,10,34,340.00,468703
41,467516,BSL,7,7,10,33,330.00,467516
42,466919,BSL,7,7,10,32,320.00,466919
43,429564,BSL,19,19,10,31,310.00,429564
44,429563,BSL,19,19,10,31,310.00,429563
45,429562,BSL,19,19,10,31,310.00,429562
46,429561,BSL,19,19,10,31,310.00,429561
47,429560,BSL,19,19,10,31,310.00,429560
48,428511,BSL,19,19,10,30,300.00,428511
49,428058,BSL,19,19,10,30,300.00,428058
1,659133,BSL,19,17,10,28,280.00,659133
2,659132,BSL,19,17,10,29,290.00,659132
3,656859,BSL,19,29,10,30,300.00,656859
4,656858,BSL,19,29,10,30,300.00,656858
5,656857,BSL,19,29,10,30,300.00,656857
6,656856,BSL,19,29,10,30,300.00,656856
