1,125306,JSM,12,12,14,470,6580.00,125306
2,125305,JSM,12,12,10,470,4700.00,125305
3,125304,JSM,25,25,100,493,49300.00,125304
4,121894,JSM,29,29,10,522,5220.00,121894
5,116783,JSM,15,15,17,580,9860.00,116783
6,116668,JSM,20,16,12,600,7200.00,116668
7,114105,JSM,22,22,26,572,14872.00,114105
8,113469,JSM,16,30,10,520,5200.00,113469
9,112471,JSM,16,20,12,480,5760.00,112471
10,111856,JSM,16,22,10,440,4400.00,111856
11,108736,JSM,4,4,24,400,9600.00,108736
12,106014,JSM,15,15,17,420,7140.00,106014
13,100711,JSM,16,16,18,420,7560.00,100711
14,100710,JSM,16,16,18,420,7560.00,100710
15,100709,JSM,16,16,60,420,25200.00,100709
16,100708,JSM,16,16,60,420,25200.00,100708
17,100707,JSM,16,16,60,420,25200.00,100707
18,100706,JSM,16,16,60,420,25200.00,100706
19,97660,JSM,14,15,21,410,8610.00,97660
20,95726,JSM,15,14,21,450,9450.00,95726
21,95484,JSM,32,14,50,500,25000.00,95484
22,94365,JSM,22,22,11,500,5500.00,94365
23,94364,JSM,22,22,10,500,5000.00,94364
24,92683,JSM,5,5,10,44,440.00,92683
25,88994,JSM,29,32,15,385,5775.00,88994
26,88476,JSM,26,6,6,350,2100.00,88476
27,88389,JSM,26,6,5,350,1750.00,88389
28,88388,JSM,26,6,5,350,1750.00,88388
29,88387,JSM,26,6,5,350,1750.00,88387
30,88386,JSM,26,6,5,350,1750.00,88386
31,88203,JSM,26,6,10,350,3500.00,88203
32,88132,JSM,22,25,25,335,8375.00,88132
33,88131,JSM,22,25,25,335,8375.00,88131
34,88130,JSM,22,25,32,335,10720.00,88130
35,88129,JSM,22,25,17,335,5695.00,88129
36,88006,JSM,26,26,30,44,1320.00,88006
37,88005,JSM,25,25,17,340,5780.00,88005
38,86757,JSM,25,25,2,300,600.00,86757
39,85339,JSM,22,25,17,340,5780.00,85339
40,85338,JSM,22,25,82,340,27880.00,85338
41,85337,JSM,22,25,82,340,27880.00,85337
42,85023,JSM,32,8,60,360,21600.00,85023
1,163404,JSM,14,14,17,550,9350.00,163404
2,157294,JSM,29,29,17,580,9860.00,157294
3,145825,JSM,22,22,10,580,5800.00,145825
4,145824,JSM,22,22,10,580,5800.00,145824
5,139861,JSM,26,26,17,584,9928.00,139861
