1,2019040301005488,SHIVM,36,6,50,326,16300.00,2019-04-03 01:00:00.548800
2,2019040301005487,SHIVM,36,14,50,326,16300.00,2019-04-03 01:00:00.548700
3,2019040301005486,SHIVM,36,6,50,326,16300.00,2019-04-03 01:00:00.548600
4,2019040301005485,SHIVM,36,48,140,326,45640.00,2019-04-03 01:00:00.548500
5,2019040301005429,SHIVM,43,1,50,325,16250.00,2019-04-03 01:00:00.542900
6,2019040301005309,SHIVM,43,50,30,325,9750.00,2019-04-03 01:00:00.530900
7,2019040301005308,SHIVM,45,50,20,325,6500.00,2019-04-03 01:00:00.530800
8,2019040301005304,SHIVM,45,22,50,325,16250.00,2019-04-03 01:00:00.530400
9,2019040301005287,SHIVM,45,29,50,325,16250.00,2019-04-03 01:00:00.528700
10,2019040301004849,SHIVM,38,48,160,326,52160.00,2019-04-03 01:00:00.484900
11,2019040301004760,SHIVM,7,41,50,326,16300.00,2019-04-03 01:00:00.476000
12,2019040301004759,SHIVM,7,22,50,326,16300.00,2019-04-03 01:00:00.475900
13,2019040301004758,SHIVM,7,58,50,326,16300.00,2019-04-03 01:00:00.475800
14,2019040301004757,SHIVM,7,35,50,326,16300.00,2019-04-03 01:00:00.475700
15,2019040301004559,SHIVM,16,40,10,327,3270.00,2019-04-03 01:00:00.455900
16,2019040301004553,SHIVM,45,35,50,325,16250.00,2019-04-03 01:00:00.455300
17,2019040301004552,SHIVM,45,42,130,325,42250.00,2019-04-03 01:00:00.455200
18,2019040301004511,SHIVM,35,42,30,325,9750.00,2019-04-03 01:00:00.451100
19,2019040301004411,SHIVM,43,10,50,325,16250.00,2019-04-03 01:00:00.441100
20,2019040301004378,SHIVM,43,5,50,325,16250.00,2019-04-03 01:00:00.437800
21,2019040301004377,SHIVM,53,5,50,325,16250.00,2019-04-03 01:00:00.437700
22,2019040301004354,SHIVM,42,42,50,327,16350.00,2019-04-03 01:00:00.435400
23,2019040301004353,SHIVM,42,41,50,327,16350.00,2019-04-03 01:00:00.435300
24,2019040301004352,SHIVM,42,41,50,327,16350.00,2019-04-03 01:00:00.435200
25,2019040301004351,SHIVM,42,55,50,327,16350.00,2019-04-03 01:00:00.435100
26,2019040301004350,SHIVM,42,55,50,327,16350.00,2019-04-03 01:00:00.435000
27,2019040301004349,SHIVM,42,55,50,327,16350.00,2019-04-03 01:00:00.434900
28,2019040301004348,SHIVM,42,55,50,327,16350.00,2019-04-03 01:00:00.434800
29,2019040301004347,SHIVM,42,55,50,327,16350.00,2019-04-03 01:00:00.434700
30,2019040301004346,SHIVM,42,55,50,327,16350.00,2019-04-03 01:00:00.434600
31,2019040301004345,SHIVM,42,55,50,327,16350.00,2019-04-03 01:00:00.434500
32,2019040301004344,SHIVM,42,55,50,327,16350.00,2019-04-03 01:00:00.434400
33,2019040301004343,SHIVM,42,55,50,327,16350.00,2019-04-03 01:00:00.434300
34,2019040301004342,SHIVM,42,55,50,327,16350.00,2019-04-03 01:00:00.434200
35,2019040301004341,SHIVM,42,55,50,327,16350.00,2019-04-03 01:00:00.434100
36,2019040301004340,SHIVM,42,55,50,327,16350.00,2019-04-03 01:00:00.434000
37,2019040301004339,SHIVM,42,55,50,327,16350.00,2019-04-03 01:00:00.433900
38,2019040301004338,SHIVM,42,55,50,327,16350.00,2019-04-03 01:00:00.433800
39,2019040301004337,SHIVM,42,55,50,327,16350.00,2019-04-03 01:00:00.433700
40,2019040301004336,SHIVM,42,55,50,327,16350.00,2019-04-03 01:00:00.433600
41,2019040301004335,SHIVM,42,55,50,327,16350.00,2019-04-03 01:00:00.433500
42,2019040301004334,SHIVM,42,55,50,327,16350.00,2019-04-03 01:00:00.433400
43,2019040301004333,SHIVM,42,39,50,326,16300.00,2019-04-03 01:00:00.433300
44,2019040301004332,SHIVM,42,50,250,326,81500.00,2019-04-03 01:00:00.433200
45,2019040301004098,SHIVM,35,21,50,325,16250.00,2019-04-03 01:00:00.409800
46,2019040301004097,SHIVM,35,32,20,325,6500.00,2019-04-03 01:00:00.409700
47,2019040301004029,SHIVM,58,35,60,324,19440.00,2019-04-03 01:00:00.402900
48,2019040301004023,SHIVM,48,32,50,325,16250.00,2019-04-03 01:00:00.402300
49,2019040301004008,SHIVM,48,32,10,325,3250.00,2019-04-03 01:00:00.400800
50,2019040301004007,SHIVM,19,32,20,325,6500.00,2019-04-03 01:00:00.400700
51,2019040301003934,SHIVM,19,58,80,325,26000.00,2019-04-03 01:00:00.393400
52,2019040301003933,SHIVM,32,58,60,325,19500.00,2019-04-03 01:00:00.393300
53,2019040301003908,SHIVM,32,8,40,325,13000.00,2019-04-03 01:00:00.390800
54,2019040301003907,SHIVM,47,8,100,325,32500.00,2019-04-03 01:00:00.390700
