1,114467,STC,19,19,200,360,72000.00,114467
2,99474,STC,22,30,15,400,6000.00,99474
3,99196,STC,32,32,15,400,6000.00,99196
4,96339,STC,32,32,15,400,6000.00,96339
5,95817,STC,22,16,45,400,18000.00,95817
6,95456,STC,11,21,10,400,4000.00,95456
7,93281,STC,14,14,10,400,4000.00,93281
8,93280,STC,14,14,15,400,6000.00,93280
9,93279,STC,14,14,23,400,9200.00,93279
10,87224,STC,11,19,15,385,5775.00,87224
11,86612,STC,22,16,15,385,5775.00,86612
12,86611,STC,22,16,30,385,11550.00,86611
13,86610,STC,22,16,45,385,17325.00,86610
1,169275,STC,22,22,15,353,5295.00,169275
2,161700,STC,26,19,186,321,59706.00,161700
3,158623,STC,7,7,10,330,3300.00,158623
4,158166,STC,29,7,13,330,4290.00,158166
5,145827,STC,12,12,10,330,3300.00,145827
6,145826,STC,12,12,15,330,4950.00,145826
7,142701,STC,14,14,20,311,6220.00,142701
8,142230,STC,26,6,30,311,9330.00,142230
9,141857,STC,26,4,30,311,9330.00,141857
10,141856,STC,26,4,30,311,9330.00,141856
11,139049,STC,7,7,98,310,30380.00,139049
12,139048,STC,7,7,94,310,29140.00,139048
13,136773,STC,25,25,20,300,6000.00,136773
1,203818,STC,26,20,676,325,219700.00,203818
2,203817,STC,26,20,315,325,102375.00,203817
3,196598,STC,21,21,10,300,3000.00,196598
4,190324,STC,26,1,15,300,4500.00,190324
5,189708,STC,25,10,162,300,48600.00,189708
6,189353,STC,6,10,162,300,48600.00,189353
7,189352,STC,6,10,162,300,48600.00,189352
8,189147,STC,25,25,23,300,6900.00,189147
9,182740,STC,26,6,45,280,12600.00,182740
10,180948,STC,26,7,25,295,7375.00,180948
11,180942,STC,26,7,192,295,56640.00,180942
12,180752,STC,26,16,84,295,24780.00,180752
13,180751,STC,26,16,90,295,26550.00,180751
14,177630,STC,7,7,97,300,29100.00,177630
15,177629,STC,7,7,97,300,29100.00,177629
16,177628,STC,7,7,45,300,13500.00,177628
17,177627,STC,7,7,23,300,6900.00,177627
18,177626,STC,7,7,29,300,8700.00,177626
19,174478,STC,18,7,5,325,1625.00,174478
20,172987,STC,30,6,32,325,10400.00,172987
21,171682,STC,5,5,95,350,33250.00,171682
22,171591,STC,18,7,25,360,9000.00,171591
23,171590,STC,18,7,10,360,3600.00,171590
24,171589,STC,18,7,10,360,3600.00,171589
25,170660,STC,22,22,50,360,18000.00,170660
26,169774,STC,22,22,10,388,3880.00,169774
27,169773,STC,22,22,10,388,3880.00,169773
28,169428,STC,25,7,15,388,5820.00,169428
1,257884,STC,26,26,16,300,4800.00,257884
2,257883,STC,26,26,10,300,3000.00,257883
3,257882,STC,26,26,10,300,3000.00,257882
4,257881,STC,26,26,10,300,3000.00,257881
5,257880,STC,26,26,10,300,3000.00,257880
6,257879,STC,26,26,10,300,3000.00,257879
7,257878,STC,26,26,10,300,3000.00,257878
8,257877,STC,26,26,131,300,39300.00,257877
9,257876,STC,26,26,131,300,39300.00,257876
10,252392,STC,25,25,15,300,4500.00,252392
11,234587,STC,26,15,510,300,153000.00,234587
12,234586,STC,26,15,510,300,153000.00,234586
13,232979,STC,19,19,13178,300,3953400.00,232979
14,232978,STC,19,19,175,300,52500.00,232978
15,232977,STC,19,19,642,300,192600.00,232977
16,232976,STC,19,19,375,300,112500.00,232976
17,232975,STC,19,19,233,300,69900.00,232975
18,232974,STC,19,19,270,300,81000.00,232974
19,232973,STC,19,19,45,300,13500.00,232973
20,232972,STC,19,19,45,300,13500.00,232972
21,232971,STC,19,19,99,300,29700.00,232971
22,232970,STC,19,19,74,300,22200.00,232970
23,232367,STC,19,29,15,293,4395.00,232367
24,232366,STC,19,29,15,293,4395.00,232366
25,232365,STC,19,29,21,293,6153.00,232365
1,341509,STC,19,19,30,315,9450.00,341509
2,321604,STC,28,28,30,315,9450.00,321604
3,290208,STC,6,6,50,300,15000.00,290208
1,501727,STC,25,25,23,315,7245.00,501727
2,501726,STC,25,25,20,315,6300.00,501726
3,501725,STC,25,25,20,315,6300.00,501725
4,501724,STC,25,25,20,315,6300.00,501724
5,501723,STC,25,25,20,315,6300.00,501723
6,501722,STC,25,25,20,315,6300.00,501722
7,501721,STC,25,25,20,315,6300.00,501721
8,486985,STC,19,19,6344,315,1998360.00,486985
9,485636,STC,25,25,75,315,23625.00,485636
10,457500,STC,6,6,90,315,28350.00,457500
11,452856,STC,7,7,143,315,45045.00,452856
1,601177,STC,26,5,95,325,30875.00,601177
2,573327,STC,29,19,10,317,3170.00,573327
3,569854,STC,22,1,45,316,14220.00,569854
4,565660,STC,19,29,204,316,64464.00,565660
5,553477,STC,26,26,282,316,89112.00,553477
6,545438,STC,25,25,25,316,7900.00,545438
7,545437,STC,25,25,25,316,7900.00,545437
8,531016,STC,16,16,10,316,3160.00,531016
9,531015,STC,16,16,10,316,3160.00,531015
10,531014,STC,16,16,10,316,3160.00,531014
11,527371,STC,19,19,1641,315,516915.00,527371
12,521527,STC,1,1,879,315,276885.00,521527
13,521240,STC,1,1,155,315,48825.00,521240
1,711933,STC,16,16,60,331,19860.00,711933
2,652515,STC,19,6,3172,325,1030900.00,652515
1,200812280231265,STC,20,20,212,340,72080.00,2008-12-28 02:31:00.265
2,200812210226297,STC,11,11,10,340,3400.00,2008-12-21 02:26:00.297
3,200812210226296,STC,11,11,60,340,20400.00,2008-12-21 02:26:00.296
4,200811110198900,STC,26,26,23,337,7751.00,2008-11-11 01:09:00.890
1,200908260387524,STC,5,5,69,346,23874.00,2009-08-26 03:08:00.752400
1,201011240665634,STC,7,7,1204,307,369628.00,2010-11-24 06:06:00.563400
2,201011240665627,STC,7,7,2472,307,758904.00,2010-11-24 06:06:00.562700
3,201011160657643,STC,26,26,24,313,7512.00,2010-11-16 06:57:00.643000
4,201010310644858,STC,26,26,60,307,18420.00,2010-10-31 06:44:00.858000
5,201009270622655,STC,14,14,52,313,16276.00,2010-09-27 06:22:00.655000
6,201009260621511,STC,16,16,33,313,10329.00,2010-09-26 06:21:00.511000
7,201009060608255,STC,7,7,949,307,291343.00,2010-09-06 06:08:00.255000
8,201009060608252,STC,7,7,1872,307,574704.00,2010-09-06 06:08:00.252000
9,201009060608248,STC,7,7,4348,307,1334836.00,2010-09-06 06:08:00.248000
10,201009060608235,STC,7,7,2072,307,636104.00,2010-09-06 06:08:00.235000
11,201009060608226,STC,7,7,17,307,5219.00,2010-09-06 06:08:00.226000
12,201009060608225,STC,7,7,60,307,18420.00,2010-09-06 06:08:00.225000
13,201009060608224,STC,7,7,60,307,18420.00,2010-09-06 06:08:00.224000
14,201009060608223,STC,7,7,60,307,18420.00,2010-09-06 06:08:00.223000
15,201009060608222,STC,7,7,60,307,18420.00,2010-09-06 06:08:00.222000
16,201009050607511,STC,32,7,17,307,5219.00,2010-09-05 06:07:00.511000
17,201009050607508,STC,32,7,17,307,5219.00,2010-09-05 06:07:00.508000
18,201009050607504,STC,32,7,5213,307,1600391.00,2010-09-05 06:07:00.504000
19,201009050607485,STC,32,7,1356,307,416292.00,2010-09-05 06:07:00.485000
20,201009050607477,STC,32,7,3646,307,1119322.00,2010-09-05 06:07:00.477000
21,201009050607452,STC,32,7,2205,307,676935.00,2010-09-05 06:07:00.452000
22,201009050607448,STC,32,7,300,307,92100.00,2010-09-05 06:07:00.448000
23,201009050607428,STC,32,7,2503,307,768421.00,2010-09-05 06:07:00.428000
24,201009050607422,STC,32,7,2494,307,765658.00,2010-09-05 06:07:00.422000
25,201005170539705,STC,26,26,156,307,47892.00,2010-05-17 05:39:00.705000
26,201004280533536,STC,13,13,15,301,4515.00,2010-04-28 05:33:00.536000
1,201102220754330,STC,7,7,15,307,4605.00,2011-02-22 07:54:00.330
2,201102220754324,STC,7,7,15,307,4605.00,2011-02-22 07:54:00.324
3,201102220754323,STC,7,7,15,307,4605.00,2011-02-22 07:54:00.323
4,201102220754300,STC,7,7,264,307,81048.00,2011-02-22 07:54:00.300
1,201210171284314,STC,11,11,26,226,5876.00,2012-10-17 12:08:00.431400
2,201210171284309,STC,51,11,15,222,3330.00,2012-10-17 12:08:00.430900
3,201210151283690,STC,11,11,15,218,3270.00,2012-10-15 12:08:00.369000
4,201210151283657,STC,11,11,15,214,3210.00,2012-10-15 12:08:00.365700
5,201210151283630,STC,11,11,15,210,3150.00,2012-10-15 12:08:00.363000
6,201210151283610,STC,40,11,12,206,2472.00,2012-10-15 12:08:00.361000
7,201209131252147,STC,16,16,10,202,2020.00,2012-09-13 12:52:00.147000
8,201202131068907,STC,51,51,10,261,2610.00,2012-02-13 10:06:00.890700
1,201309051556635,STC,51,51,15,213,3195.00,2013-09-05 15:56:00.635
1,201411232364957,STC,43,6,72,212,15264.00,2014-11-23 23:06:00.495700
2,201411202361478,STC,19,19,663,208,137904.00,2014-11-20 23:06:00.147800
3,201407132116920,STC,22,22,157,204,32028.00,2014-07-13 21:16:00.920000
4,201407132116900,STC,25,22,10,200,2000.00,2014-07-13 21:16:00.900000
5,201403201854530,STC,14,14,10,217,2170.00,2014-03-20 18:54:00.530000
1,201509292787438,STC,19,19,494,236,116584.00,2015-09-29 02:07:00.874380
2,201509292787404,STC,19,19,3811,232,884152.00,2015-09-29 02:07:00.874040
3,201509032749517,STC,22,22,3654,228,833112.00,2015-09-03 02:07:00.495170
4,201507222624104,STC,19,19,740,224,165760.00,2015-07-22 02:06:00.241040
5,201507222624105,STC,19,19,680,224,152320.00,2015-07-22 02:06:00.241050
6,201507222622063,STC,19,19,4196,224,939904.00,2015-07-22 02:06:00.220630
7,201507222622068,STC,19,19,4196,224,939904.00,2015-07-22 02:06:00.220680
8,201507222622071,STC,19,19,4741,224,1061984.00,2015-07-22 02:06:00.220710
9,201505252556541,STC,19,19,4031,220,886820.00,2015-05-25 02:55:00.654100
10,201505252556542,STC,19,19,9,220,1980.00,2015-05-25 02:55:00.654200
11,201505252556543,STC,19,19,731,220,160820.00,2015-05-25 02:55:00.654300
12,201505252556544,STC,19,19,9,220,1980.00,2015-05-25 02:55:00.654400
13,201505252556545,STC,19,19,671,220,147620.00,2015-05-25 02:55:00.654500
14,201504232556254,STC,19,19,18668,210,3920280.00,2015-04-23 02:55:00.625400
15,201504232556147,STC,19,19,2611,210,548310.00,2015-04-23 02:55:00.614700
16,201503042509197,STC,19,19,740,235,173900.00,2015-03-04 02:50:00.919700
17,201503042507355,STC,19,19,680,235,159800.00,2015-03-04 02:50:00.735500
18,201503022505332,STC,19,19,10,220,2200.00,2015-03-02 02:50:00.533200
19,201503022505337,STC,19,19,200,224,44800.00,2015-03-02 02:50:00.533700
1,201612214203737,STC,46,53,10,227,2270.00,2016-12-21 04:20:00.373700
2,201612214203750,STC,53,53,27,231,6237.00,2016-12-21 04:20:00.375000
3,201611214080227,STC,59,28,1185,223,264255.00,2016-11-21 04:08:00.022700
4,201611214080213,STC,46,28,10,219,2190.00,2016-11-21 04:08:00.021300
5,201606283521283,STC,22,46,220,215,47300.00,2016-06-28 03:52:00.128300
1,201712135593649,STC,56,56,9,270,2430.00,2017-12-13 05:59:00.364900
2,201712135593521,STC,56,56,9,270,2430.00,2017-12-13 05:59:00.352100
3,201712135593523,STC,56,56,9,270,2430.00,2017-12-13 05:59:00.352300
4,201712135593489,STC,56,56,9,270,2430.00,2017-12-13 05:59:00.348900
5,201712135593491,STC,56,56,9,270,2430.00,2017-12-13 05:59:00.349100
6,201712135593492,STC,56,56,9,270,2430.00,2017-12-13 05:59:00.349200
7,201712135593496,STC,56,56,9,270,2430.00,2017-12-13 05:59:00.349600
8,201712135593498,STC,56,56,9,270,2430.00,2017-12-13 05:59:00.349800
9,201712135593499,STC,56,56,9,270,2430.00,2017-12-13 05:59:00.349900
10,201712135593482,STC,56,56,2,270,540.00,2017-12-13 05:59:00.348200
11,201712135593485,STC,56,56,8,270,2160.00,2017-12-13 05:59:00.348500
12,201712135593488,STC,56,56,9,270,2430.00,2017-12-13 05:59:00.348800
13,201711265532826,STC,59,53,33,265,8745.00,2017-11-26 05:53:00.282600
14,201711265532797,STC,29,53,10,260,2600.00,2017-11-26 05:53:00.279700
15,201711155491751,STC,26,26,1,260,260.00,2017-11-15 05:49:00.175100
16,201711065452604,STC,45,45,1458,255,371790.00,2017-11-06 05:45:00.260400
17,201711065452530,STC,1,45,10,250,2500.00,2017-11-06 05:45:00.253000
18,201707255057293,STC,22,10,10,242,2420.00,2017-07-25 05:05:00.729300
19,201707255057296,STC,10,10,1489,246,366294.00,2017-07-25 05:05:00.729600
20,201705114752140,STC,36,17,10,281,2810.00,2017-05-11 04:07:00.521400
21,201705114752174,STC,17,17,308,286,88088.00,2017-05-11 04:07:00.521740
22,201704254682808,STC,36,36,274,276,75624.00,2017-04-25 04:06:00.828080
23,201704254682789,STC,36,36,278,271,75338.00,2017-04-25 04:06:00.827890
24,201704254682737,STC,25,46,10,266,2660.00,2017-04-25 04:06:00.827370
25,201704034542554,STC,38,19,10,256,2560.00,2017-04-03 04:54:00.255400
26,201704034542601,STC,19,19,150,261,39150.00,2017-04-03 04:54:00.260100
27,201703294505678,STC,19,19,16911,243,4109373.00,2017-03-29 04:50:00.567800
28,201703294505708,STC,19,19,304,247,75088.00,2017-03-29 04:50:00.570800
29,201703294505803,STC,19,19,460,251,115460.00,2017-03-29 04:50:00.580300
30,201701194272216,STC,38,38,100,239,23900.00,2017-01-19 04:27:00.221600
1,2018111501000001,STC,10,56,10,415,4150.00,2018-11-15 01:00:00.000100
2,201809306548783,STC,51,59,10,371,3710.00,2018-09-30 06:54:00.878300
3,201809306548804,STC,59,59,138,378,52164.00,2018-09-30 06:54:00.880400
4,201809236511659,STC,49,49,476,364,173264.00,2018-09-23 06:51:00.165900
5,201809236511657,STC,58,49,10,357,3570.00,2018-09-23 06:51:00.165700
6,201809236511606,STC,51,19,10,350,3500.00,2018-09-23 06:51:00.160600
7,201809176492769,STC,19,10,10,334,3340.00,2018-09-17 06:49:00.276900
8,201809066450899,STC,51,10,10,319,3190.00,2018-09-06 06:45:00.089900
9,201808216405119,STC,17,17,10,304,3040.00,2018-08-21 06:40:00.511900
10,201808126374965,STC,59,59,180,290,52200.00,2018-08-12 06:37:00.496500
11,201808126374869,STC,58,59,10,285,2850.00,2018-08-12 06:37:00.486900
12,201808096370473,STC,59,59,1768,280,495040.00,2018-08-09 06:37:00.047300
13,201808096370466,STC,58,59,10,275,2750.00,2018-08-09 06:37:00.046600
14,201808066360937,STC,11,59,11,265,2915.00,2018-08-06 06:36:00.093700
15,201808066360942,STC,59,59,190,270,51300.00,2018-08-06 06:36:00.094200
16,201807166311711,STC,22,49,10,255,2550.00,2018-07-16 06:31:00.171100
17,201807166311712,STC,49,49,952,260,247520.00,2018-07-16 06:31:00.171200
