1,280523,AVU,32,32,10,60,600.00,280523
2,264019,AVU,28,28,10,60,600.00,264019
1,362365,AVU,6,6,10,56,560.00,362365
2,360694,AVU,25,25,25,58,1450.00,360694
3,314121,AVU,7,7,10,58,580.00,314121
4,302645,AVU,25,25,10,60,600.00,302645
5,302644,AVU,25,25,10,60,600.00,302644
6,302643,AVU,25,25,10,60,600.00,302643
7,302642,AVU,25,25,10,60,600.00,302642
8,302641,AVU,25,25,10,60,600.00,302641
9,302640,AVU,25,25,10,60,600.00,302640
10,302639,AVU,25,25,10,60,600.00,302639
1,503011,AVU,14,14,50,58,2900.00,503011
2,460817,AVU,28,28,35,60,2100.00,460817
3,452480,AVU,32,32,10,58,580.00,452480
4,447812,AVU,25,25,25,58,1450.00,447812
5,447811,AVU,25,25,25,58,1450.00,447811
