1,112475,BSM,16,15,20,731,14620.00,112475
2,112362,BSM,25,15,50,665,33250.00,112362
3,112361,BSM,25,15,100,665,66500.00,112361
4,108825,BSM,16,16,10,605,6050.00,108825
5,108434,BSM,16,16,10,550,5500.00,108434
6,105664,BSM,25,25,400,500,200000.00,105664
7,105663,BSM,25,25,400,500,200000.00,105663
8,105662,BSM,25,25,600,500,300000.00,105662
9,105661,BSM,25,25,600,500,300000.00,105661
10,105486,BSM,25,25,20,545,10900.00,105486
11,103666,BSM,14,15,10,605,6050.00,103666
12,90612,BSM,5,5,300,550,165000.00,90612
1,163766,BSM,14,14,100,700,70000.00,163766
2,149024,BSM,20,20,180,700,126000.00,149024
3,147929,BSM,16,16,7200,650,4680000.00,147929
4,142199,BSM,10,10,500,600,300000.00,142199
5,142198,BSM,10,10,500,600,300000.00,142198
6,139771,BSM,16,6,100,630,63000.00,139771
1,20020716001,BSM,33,33,1,18,18.00,20020716001
2,193588,BSM,16,16,3834,700,2683800.00,193588
