1,713317,NABBC,6,8,10,159,1590.00,713317
2,711925,NABBC,6,8,160,156,24960.00,711925
3,707065,NABBC,8,6,160,153,24480.00,707065
4,706619,NABBC,8,6,10,150,1500.00,706619
5,706552,NABBC,8,6,10,148,1480.00,706552
6,705670,NABBC,8,6,20,146,2920.00,705670
7,705651,NABBC,8,6,20,144,2880.00,705651
8,705559,NABBC,8,6,20,142,2840.00,705559
9,699632,NABBC,8,8,3500,140,490000.00,699632
10,677160,NABBC,8,14,3500,140,490000.00,677160
11,677159,NABBC,8,14,1500,140,210000.00,677159
12,663136,NABBC,32,13,30,140,4200.00,663136
13,663135,NABBC,32,13,30,140,4200.00,663135
14,663134,NABBC,32,13,30,140,4200.00,663134
15,663133,NABBC,32,13,30,140,4200.00,663133
16,663132,NABBC,32,13,30,140,4200.00,663132
17,663131,NABBC,32,13,30,140,4200.00,663131
18,663130,NABBC,32,13,30,140,4200.00,663130
19,663129,NABBC,32,13,30,140,4200.00,663129
20,663128,NABBC,32,13,30,140,4200.00,663128
21,663127,NABBC,32,13,30,140,4200.00,663127
22,663126,NABBC,32,13,30,140,4200.00,663126
23,663125,NABBC,32,13,30,140,4200.00,663125
24,663124,NABBC,32,13,30,140,4200.00,663124
25,663123,NABBC,32,13,30,140,4200.00,663123
26,663122,NABBC,32,13,30,140,4200.00,663122
27,663121,NABBC,32,13,30,140,4200.00,663121
28,663120,NABBC,32,13,30,140,4200.00,663120
29,657485,NABBC,32,18,30,140,4200.00,657485
30,657484,NABBC,32,18,30,140,4200.00,657484
31,657483,NABBC,32,18,30,140,4200.00,657483
32,657482,NABBC,32,18,30,140,4200.00,657482
33,657481,NABBC,32,18,30,140,4200.00,657481
34,657480,NABBC,32,18,30,140,4200.00,657480
35,657479,NABBC,32,18,30,140,4200.00,657479
36,657478,NABBC,32,18,30,140,4200.00,657478
37,657477,NABBC,32,18,30,140,4200.00,657477
38,657476,NABBC,32,18,30,140,4200.00,657476
39,657475,NABBC,32,18,30,140,4200.00,657475
40,657474,NABBC,32,18,30,140,4200.00,657474
41,657473,NABBC,32,18,30,140,4200.00,657473
42,657472,NABBC,32,18,30,140,4200.00,657472
43,657471,NABBC,32,18,30,140,4200.00,657471
44,657470,NABBC,32,18,30,140,4200.00,657470
45,657469,NABBC,32,18,30,140,4200.00,657469
46,657468,NABBC,32,18,30,140,4200.00,657468
47,657467,NABBC,32,18,30,140,4200.00,657467
48,657466,NABBC,32,18,30,140,4200.00,657466
49,657465,NABBC,32,18,30,140,4200.00,657465
50,657464,NABBC,32,18,30,140,4200.00,657464
51,657463,NABBC,32,18,30,140,4200.00,657463
52,657462,NABBC,32,18,30,140,4200.00,657462
53,657461,NABBC,32,18,30,140,4200.00,657461
54,657460,NABBC,32,18,30,140,4200.00,657460
55,657459,NABBC,32,18,30,140,4200.00,657459
56,657458,NABBC,32,18,30,140,4200.00,657458
57,657457,NABBC,32,18,30,140,4200.00,657457
58,657456,NABBC,32,18,30,140,4200.00,657456
59,657455,NABBC,32,18,30,140,4200.00,657455
60,657454,NABBC,32,18,30,140,4200.00,657454
61,657453,NABBC,32,18,30,140,4200.00,657453
62,657452,NABBC,32,18,30,140,4200.00,657452
63,657451,NABBC,32,18,30,140,4200.00,657451
64,657450,NABBC,32,18,30,140,4200.00,657450
65,657449,NABBC,32,18,30,140,4200.00,657449
66,657448,NABBC,32,18,30,140,4200.00,657448
67,657447,NABBC,32,18,30,140,4200.00,657447
68,657446,NABBC,32,18,30,140,4200.00,657446
69,657445,NABBC,32,18,30,140,4200.00,657445
70,657444,NABBC,32,18,30,140,4200.00,657444
71,657443,NABBC,32,18,30,140,4200.00,657443
72,657442,NABBC,32,18,30,140,4200.00,657442
73,657441,NABBC,32,18,30,140,4200.00,657441
74,657440,NABBC,32,18,30,140,4200.00,657440
75,657439,NABBC,32,18,30,140,4200.00,657439
76,657438,NABBC,32,18,30,140,4200.00,657438
77,657437,NABBC,32,18,30,140,4200.00,657437
78,657436,NABBC,32,18,30,140,4200.00,657436
79,657435,NABBC,32,18,30,140,4200.00,657435
80,657434,NABBC,32,18,30,140,4200.00,657434
81,657433,NABBC,32,18,30,140,4200.00,657433
82,657432,NABBC,32,18,30,140,4200.00,657432
83,657431,NABBC,32,18,30,140,4200.00,657431
84,657430,NABBC,32,18,30,140,4200.00,657430
85,657429,NABBC,32,18,30,140,4200.00,657429
86,657428,NABBC,32,18,30,140,4200.00,657428
87,657427,NABBC,32,18,30,140,4200.00,657427
88,657426,NABBC,32,18,30,140,4200.00,657426
89,657425,NABBC,32,18,30,140,4200.00,657425
90,657424,NABBC,32,18,30,140,4200.00,657424
91,657423,NABBC,32,18,30,140,4200.00,657423
92,657422,NABBC,32,18,30,140,4200.00,657422
93,657421,NABBC,32,18,30,140,4200.00,657421
94,657420,NABBC,32,18,30,140,4200.00,657420
95,657419,NABBC,32,18,30,140,4200.00,657419
96,657418,NABBC,32,18,30,140,4200.00,657418
97,657417,NABBC,32,18,30,140,4200.00,657417
98,657416,NABBC,32,18,30,140,4200.00,657416
99,657415,NABBC,32,18,30,140,4200.00,657415
